longitude,latitude,stype,fwy,direc,abs_pm,state_pm,size
-117.045725,32.55169,ML,5,N,1.143,1.233,3
-117.061806,32.558188,ML,5,S,2.186,2.276,3
-117.061845,32.558459,ML,5,N,2.195,2.285,3
-117.076507,32.569052,ML,5,N,3.335,3.425,3
-117.076731,32.568952,ML,5,S,3.336,3.426,3
-117.083123,32.576983,ML,5,S,4.003,4.093,3
-117.087551,32.584271,ML,5,S,4.578,4.668,3
-117.093171,32.621946,ML,5,S,7.201,7.291,3
-117.096492,32.630458,ML,5,S,7.819,7.909,3
-117.100052,32.640259,ML,5,N,8.524,8.614,3
-117.111234,32.671761,ML,5,S,10.796,10.899,3
-117.109463,32.67696,ML,5,S,11.178,11.281,3
-117.109212,32.676941,ML,5,N,11.179,11.282,3
-117.206075,32.768302,ML,5,N,20.591,20.7,3
-117.216589,32.807939,ML,5,N,23.475,23.584,3
-117.222956,32.815542,ML,5,S,24.118,24.227,3
-117.235323,32.848758,ML,5,N,26.643,26.752,3
-117.229736,32.86451,ML,5,N,27.795,27.904,3
-117.218491,32.841671,ML,52,W,1.309,1.309,3
-117.218311,32.841387,ML,52,E,1.308,1.308,3
-117.204305,32.847046,ML,52,W,2.219,2.219,3
-117.204307,32.846717,ML,52,E,2.218,2.218,3
-117.162111,32.839837,ML,52,E,4.856,4.856,3
-117.162115,32.840096,ML,52,W,4.857,4.857,3
-117.122619,32.841898,ML,52,W,7.245,7.245,3
-117.122598,32.841627,ML,52,E,7.246,7.246,3
-117.090432,32.717692,ML,94,E,3.402,4.818,3
-117.042588,32.558345,ML,805,S,0.964,1.113,3
-117.042254,32.558315,ML,805,N,0.965,1.114,3
-117.039744,32.572631,ML,805,S,1.967,2.116,3
-117.039445,32.572621,ML,805,N,1.968,2.117,3
-117.088901,32.59507,ML,5,S,5.324,5.414,3
-117.171925,32.731858,ML,5,S,17.232,17.341,3
-117.209541,32.797132,ML,5,N,22.635,22.744,3
-117.096247,32.630565,ML,5,N,7.82,7.91,3
-117.082889,32.577106,ML,5,N,4.004,4.094,3
-117.031003,32.773562,ML,8,E,12.464,10.507,3
-117.059444,32.778313,ML,8,W,10.705,8.748,3
-117.010686,32.775159,ML,8,W,13.758,11.801,3
-117.090918,32.613851,ML,5,N,6.626,6.716,3
-117.115308,32.723255,ML,15,N,2.302,2.7,3
-117.107696,32.729729,ML,805,S,14.207,14.356,3
-117.11215,32.733539,ML,15,S,3.049,3.457,3
-117.123137,32.750436,ML,805,N,15.931,16.08,3
-117.12661,32.760845,ML,805,N,16.677,16.826,3
-117.747203,33.64795,OR,405,S,0.73,.96,3
-117.110934,32.743033,ML,15,N,3.77,4.168,3
-117.162995,32.822411,OR,805,S,21.566,21.715,3
-117.161117,32.819236,ML,805,S,21.322,21.471,3
-116.990933,32.68199,ML,125,S,9.138,7.313,3
-117.011493,32.70806,ML,125,N,11.928,10.169,3
-117.01339,32.71279,ML,125,N,12.273,10.514,3
-117.012799,32.71026,ML,125,S,12.85,10.447,3
-117.009803,32.684722,ML,125,N,10.142,8.293,3
-117.013079,32.711635,ML,125,S,12.953,10.55,3
-117.013866,32.695995,ML,125,S,11.72,9.217,3
-117.013341,32.695755,ML,125,N,11.047,9.207,3
-117.014868,32.723791,FF,125,S,13.865,11.462,3
-117.014536,32.726435,FF,125,N,13.222,11.463,3
-117.244312,32.952539,HV,5,S,34.174,34.316,3
-117.216754,32.807702,ML,5,S,23.466,23.575,3
-117.216754,32.807702,OR,5,S,23.466,23.575,3
-117.107497,32.729896,ML,805,N,14.208,14.357,3
-117.33787,33.181054,ML,78,E,0.854,0.858,3
-117.251058,33.194991,OR,78,W,6.137,6.141,3
-117.072441,33.081579,FR,15,N,28.101,27.844,3
-117.251058,33.194991,FR,78,W,6.137,6.141,3
-117.087404,33.132541,ML,78,W,17.617,17.621,3
-117.092133,32.686704,FF,805,S,10.944,11.093,3
-117.244298,32.952468,ML,5,S,34.169,34.311,3
-117.256714,32.995912,HV,5,S,37.258,37.4,3
-117.233294,32.834969,ML,5,N,25.651,25.76,3
-117.25907,33.00551,ML,5,N,37.971,38.08,3
-117.27184,33.017612,ML,5,N,39.091,39.2,3
-117.272059,33.017512,ML,5,S,39.059,39.201,3
-117.246309,32.962322,ML,5,N,34.891,35.0,3
-117.120937,32.701146,ML,15,S,0.723,0.585,3
-117.120639,32.701162,ML,15,N,0.734,0.586,3
-117.120433,32.705882,ML,15,N,1.066,0.918,3
-117.110379,32.765834,ML,15,S,5.382,5.79,3
-117.110045,32.765981,ML,15,N,5.402,5.8,3
-117.104135,33.125282,ML,15,N,31.653,31.396,3
-117.104509,33.142901,ML,15,N,32.877,32.62,3
-117.104039,33.15709,ML,15,N,33.837,33.58,3
-117.104348,33.157067,ML,15,S,33.828,33.581,3
-117.10773,33.166377,ML,15,N,34.529,34.272,3
-117.114973,33.178265,ML,15,S,35.44,35.193,3
-117.114712,33.178414,ML,15,N,35.451,35.194,3
-117.122965,33.192903,ML,15,N,36.557,36.3,3
-117.039282,32.54945,ML,805,N,0.321,0.47,3
-117.041663,32.553604,ML,805,S,0.631,0.78,3
-117.041355,32.553573,ML,805,N,0.632,0.781,3
-117.038471,32.578123,ML,805,S,2.353,2.502,3
-117.115525,32.723273,ML,15,S,2.294,2.702,3
-117.23661,32.842472,ML,5,S,26.201,26.31,3
-117.240825,32.931143,FF,5,N,32.711,32.82,3
-117.242328,32.943477,ML,5,N,33.571,33.68,3
-117.242594,32.943442,ML,5,S,33.539,33.681,3
-117.247857,32.96573,ML,5,S,35.108,35.25,3
-117.248831,32.969013,ML,5,N,35.375,35.484,3
-117.289401,33.055523,ML,5,S,41.888,42.03,3
-117.289125,33.055577,ML,5,N,41.922,42.031,3
-117.294587,33.073419,ML,5,N,43.191,43.3,3
-117.294873,33.073371,ML,5,S,43.159,43.301,3
-117.303146,33.09232,ML,5,N,44.591,44.7,3
-117.303383,33.092248,ML,5,S,44.559,44.701,3
-117.316473,33.112683,ML,5,S,46.158,46.3,3
-117.31811,33.115949,ML,5,N,46.436,46.545,3
-117.333209,33.142807,ML,5,N,48.491,48.6,3
-117.338099,33.155404,ML,5,N,49.416,49.525,3
-117.344387,33.167741,ML,5,N,50.342,50.451,3
-117.348324,33.173355,ML,5,N,50.791,50.9,3
-117.391109,33.218567,ML,5,S,54.858,55.0,3
-117.393754,33.224874,ML,5,N,55.341,55.45,3
-117.400904,33.230196,ML,5,S,55.858,56.0,3
-117.40592,33.236554,ML,5,N,56.411,56.52,3
-117.413376,33.240152,ML,5,S,56.858,57.0,3
-117.417364,33.246111,ML,5,N,57.391,57.5,3
-117.426272,33.25805,ML,5,N,58.391,58.5,3
-117.426547,33.257953,ML,5,S,58.329,58.501,3
-117.049889,32.636725,ML,805,S,6.591,6.74,3
-117.049588,32.63687,ML,805,N,6.592,6.741,3
-117.242333,32.943506,FF,5,N,33.573,33.682,3
-117.242339,32.943535,HV,5,N,33.575,33.684,3
-117.348343,33.17338,FF,5,N,50.793,50.902,3
-117.010444,32.753919,ML,94,W,9.14,10.66,3
-117.114823,32.893038,ML,15,N,14.532,14.275,3
-117.114823,32.893038,OR,15,N,14.532,14.275,3
-117.162995,32.822411,FR,805,S,21.566,21.715,3
-117.161117,32.819236,OR,805,S,21.322,21.471,3
-117.060693,32.647835,ML,805,N,7.606,7.755,3
-117.063149,32.649166,OR,805,N,7.777,7.926,3
-117.063149,32.649166,FR,805,N,7.777,7.926,3
-117.044658,32.630622,ML,805,S,6.062,6.211,3
-117.053584,32.639242,OR,805,N,6.877,7.026,3
-117.053584,32.639242,FR,805,N,6.877,7.026,3
-117.253251,32.97995,HV,5,S,36.137,36.279,3
-117.091173,32.613849,ML,5,S,6.627,6.717,3
-117.089763,32.604051,ML,5,N,5.946,6.036,3
-117.147619,32.718075,FF,5,N,15.233,15.342,3
-117.233527,32.835512,FF,5,N,25.691,25.8,3
-117.2426,32.943471,FF,5,S,33.541,33.683,3
-117.2426,32.943471,HV,5,S,33.541,33.683,3
-117.246314,32.962336,HV,5,N,34.892,35.001,3
-117.247862,32.965743,HV,5,S,35.109,35.251,3
-117.248836,32.969027,HV,5,N,35.376,35.485,3
-117.259079,33.005523,HV,5,N,37.972,38.081,3
-117.234084,32.836034,FF,5,S,25.735,25.844,3
-117.237129,32.839751,FR,52,E,0.077,0.077,3
-117.078579,32.662772,ML,805,S,9.09,9.239,3
-117.110269,32.862995,ML,15,N,12.335,12.078,3
-117.114823,32.893038,FR,15,N,14.532,14.275,3
-117.0827,32.67285,ML,805,S,9.826,9.975,3
-117.256356,32.995523,HV,5,N,37.263,37.372,3
-117.235544,32.918887,FR,5,N,31.805,31.914,3
-117.235544,32.918887,OR,5,N,31.805,31.914,3
-117.257021,32.999394,OR,5,N,37.531,37.64,3
-117.256712,32.995897,OR,5,S,37.257,37.399,3
-117.147847,32.71803,FF,5,S,15.232,15.341,3
-117.232541,32.91625,FR,5,S,31.517,31.659,3
-117.232541,32.91625,ML,5,S,31.517,31.659,3
-117.080707,33.004858,ML,15,N,22.691,22.434,3
-117.081057,33.004968,ML,15,S,22.682,22.435,3
-117.077429,33.034506,ML,15,S,24.746,24.499,3
-117.077018,33.03442,ML,15,N,24.758,24.501,3
-117.079039,33.017302,ML,15,N,23.561,23.304,3
-117.079473,33.017337,ML,15,S,23.552,23.305,3
-117.080699,33.004886,HV,15,N,22.693,22.436,3
-117.079035,33.01733,HV,15,N,23.563,23.306,3
-117.070369,33.074031,ML,15,S,27.554,27.307,3
-117.072669,33.0503,ML,15,N,25.893,25.636,3
-117.074011,33.041631,ML,15,N,25.284,25.027,3
-117.074397,33.041744,ML,15,S,25.275,25.028,3
-117.06932,33.061597,ML,15,S,26.69,26.443,3
-117.068995,33.061591,ML,15,N,26.702,26.445,3
-117.073047,33.050388,ML,15,S,25.882,25.635,3
-117.072669,33.0503,ML,15,N,25.893,25.636,3
-117.074,33.041659,HV,15,N,25.286,25.029,3
-117.069305,33.061653,HV,15,S,26.694,26.447,3
-117.070363,33.074003,HV,15,S,27.552,27.305,3
-117.073049,33.05033,HV,15,S,25.878,25.631,3
-117.077452,33.034451,HV,15,S,24.742,24.495,3
-117.12225,32.74856,ML,805,N,15.791,15.94,3
-117.076276,32.660084,ML,805,S,8.861,9.01,3
-117.070333,32.653505,ML,805,S,8.293,8.442,3
-117.060767,32.647524,ML,805,S,7.594,7.743,3
-117.076276,32.660084,OR,805,S,8.861,9.01,3
-117.076276,32.660084,FR,805,S,8.861,9.01,3
-117.060767,32.647524,OR,805,S,7.594,7.743,3
-117.060767,32.647524,FR,805,S,7.594,7.743,3
-116.942976,33.010814,ML,67,S,18.612,19.15,3
-116.914995,33.00898,ML,67,N,20.312,20.85,3
-117.449193,33.281567,ML,5,N,60.491,60.6,3
-117.449446,33.28144,ML,5,S,60.429,60.601,3
-117.470642,33.303917,ML,5,N,62.481,62.59,3
-117.470867,33.303834,ML,5,S,62.419,62.591,3
-117.503236,33.336526,ML,5,S,65.448,65.62,3
-117.540497,33.363,ML,5,N,68.341,68.45,3
-117.577735,33.383518,ML,5,N,70.931,71.04,3
-117.578043,33.383349,ML,5,S,70.878,71.05,3
-117.591561,33.393542,ML,5,N,72.021,72.13,3
-117.147394,33.232597,ML,15,S,39.637,39.39,3
-117.153998,33.317188,ML,15,N,45.717,45.46,3
-117.158725,33.357444,ML,15,N,48.537,48.28,3
-117.164546,33.406738,ML,15,N,52.347,52.09,3
-117.17441,32.847199,ML,52,W,3.97,3.97,3
-117.112297,32.841719,ML,52,E,7.84,7.84,3
-117.087962,32.842947,ML,52,W,9.27,9.27,3
-117.073164,32.850297,ML,52,E,10.3,10.3,3
-117.067876,32.853857,ML,52,W,10.68,10.68,3
-117.051554,32.853151,ML,52,E,11.65,11.65,3
-117.030286,32.849108,ML,52,W,12.92,12.92,3
-117.160056,32.757697,ML,163,N,2.789,3.34,3
-117.160289,32.757664,ML,163,S,2.743,3.341,3
-117.281927,33.037208,OR,5,N,40.577,40.686,3
-117.275242,33.027309,OR,5,N,39.793,39.902,3
-117.286976,33.048098,OR,5,N,41.391,41.5,3
-117.387715,33.210909,OR,5,S,54.292,54.434,3
-117.387715,33.210909,FR,5,S,54.292,54.434,3
-117.387715,33.210909,ML,5,S,54.292,54.434,3
-117.114689,32.891265,ML,15,S,14.399,14.152,3
-117.095374,32.964306,FR,15,N,19.704,19.447,3
-117.071153,32.654389,HV,805,S,8.37,8.519,3
-117.12225,32.74856,OR,805,N,15.791,15.94,3
-117.12225,32.74856,FR,805,N,15.791,15.94,3
-116.939922,32.555743,OR,905,W,8.491,11.339,3
-116.939922,32.555743,ML,905,W,8.491,11.339,3
-116.939922,32.555743,FR,905,W,8.491,11.339,3
-117.196046,32.750068,FR,5,N,19.155,19.264,3
-117.119036,32.716919,FF,94,W,1.771,3.187,3
-116.898878,32.830057,FR,8,W,22.362,20.405,3
-117.114171,32.786224,FR,15,N,6.856,6.675,3
-117.120583,32.842604,FR,15,S,10.803,10.632,3
-117.120583,32.842604,OR,15,S,10.803,10.632,3
-117.112061,32.887474,ML,15,N,14.115,13.858,3
-117.116587,32.908916,ML,15,S,15.629,15.382,3
-117.102548,32.952937,ML,15,N,18.819,18.562,3
-117.102968,32.952945,ML,15,S,18.798,18.551,3
-117.095526,33.109785,HV,15,N,30.47,30.213,3
-117.275242,33.027309,ML,5,N,39.793,39.902,3
-117.275242,33.027309,FR,5,N,39.793,39.902,3
-117.286976,33.048098,ML,5,N,41.391,41.5,3
-117.286976,33.048098,FR,5,N,41.391,41.5,3
-117.130324,32.69457,FR,5,N,13.073,13.176,3
-117.147752,32.712611,FF,5,S,14.858,14.967,3
-117.228498,32.911944,ML,5,N,31.167,31.276,3
-117.228812,32.911761,ML,5,S,31.136,31.278,3
-117.235565,32.918909,ML,5,N,31.807,31.916,3
-117.235565,32.918909,HV,5,N,31.807,31.916,3
-117.235719,32.918796,ML,5,S,31.773,31.915,3
-117.236554,32.919669,HV,5,S,31.851,31.993,3
-117.235742,32.918817,ML,5,S,31.775,31.917,3
-117.23942,32.925983,ML,5,N,32.357,32.466,3
-117.23942,32.925983,HV,5,N,32.357,32.466,3
-117.239661,32.925907,ML,5,S,32.324,32.466,3
-117.239661,32.925907,HV,5,S,32.324,32.466,3
-117.206112,32.768443,FR,5,N,20.601,20.71,3
-117.234529,32.837787,ML,5,N,25.859,25.968,3
-117.23661,32.842501,FF,5,S,26.203,26.312,3
-117.121375,32.777003,ML,8,W,7.048,5.091,3
-117.128809,32.77257,FF,8,E,6.521,4.564,3
-116.957448,32.802954,ML,8,E,18.045,16.088,3
-116.95746,32.803159,ML,8,W,18.044,16.087,3
-116.943342,32.802955,ML,8,E,18.871,16.914,3
-116.943342,32.803158,ML,8,W,18.871,16.914,3
-117.039388,32.618855,ML,805,N,5.195,5.344,3
-117.036837,32.584089,ML,805,N,2.771,2.92,3
-117.037094,32.584087,ML,805,S,2.772,2.921,3
-117.038294,32.674057,FR,54,E,4.241,4.288,3
-117.252719,32.979357,HV,5,N,36.123,36.232,3
-117.156607,32.764805,FF,8,W,4.819,2.862,3
-117.209556,32.797157,FR,5,N,22.637,22.746,3
-117.083901,32.992818,HV,15,S,21.818,21.571,3
-117.113294,32.734846,ML,805,N,14.701,14.85,3
-117.113512,32.734636,ML,805,S,14.703,14.852,3
-117.117751,32.716837,ML,15,N,1.829,2.227,3
-117.117869,32.715149,FF,15,S,1.703,2.111,3
-117.117717,32.715164,FR,15,N,1.714,2.112,3
-117.129104,32.713706,ML,94,E,1.08,2.496,3
-117.129847,32.713724,ML,94,W,1.083,2.499,3
-117.082847,32.98507,HV,15,N,21.309,21.052,3
-117.090496,32.972061,ML,15,N,20.311,20.054,3
-117.090848,32.972191,ML,15,S,20.304,20.057,3
-117.083901,32.992818,ML,15,S,21.818,21.571,3
-117.09048,32.972086,HV,15,N,20.313,20.056,3
-117.082852,32.985041,ML,15,N,21.307,21.05,3
-117.083408,32.992706,ML,15,N,21.832,21.575,3
-117.083216,32.985192,ML,15,S,21.298,21.051,3
-117.111361,32.74312,ML,15,S,3.76,4.168,3
-117.126908,32.760722,ML,805,S,16.678,16.827,3
-117.088642,32.595115,ML,5,N,5.326,5.416,3
-117.088901,32.59507,ML,5,S,5.324,5.414,3
-117.088638,32.595086,FR,5,N,5.324,5.414,3
-117.100788,33.118733,HV,15,N,31.157,30.9,3
-117.10084,33.118823,FR,15,N,31.164,30.907,3
-117.111847,32.733487,ML,15,N,3.059,3.457,3
-117.114371,32.737597,FF,805,N,14.901,15.05,3
-117.111847,32.733487,FR,15,N,3.059,3.457,3
-117.116526,32.740965,ML,805,S,15.172,15.321,3
-116.950744,32.564112,ML,905,W,7.613,10.461,3
-116.950855,32.563837,ML,905,E,7.598,10.462,3
-116.969279,32.564373,ML,905,W,6.533,9.381,3
-116.969401,32.56407,ML,905,E,6.518,9.382,3
-116.977872,32.564408,ML,905,W,6.033,8.881,3
-116.978,32.56412,OR,905,E,6.016,8.88,3
-116.978,32.56412,ML,905,E,6.016,8.88,3
-116.978,32.56412,FR,905,E,6.016,8.88,3
-116.939675,32.554822,FR,905,E,8.526,11.39,3
-116.964767,32.564358,OR,905,W,6.792,9.64,3
-117.111203,32.670525,OR,5,N,10.713,10.816,3
-117.119934,32.956215,FR,56,E,8.173,7.671,3
-117.119934,32.956215,ML,56,E,8.173,7.671,3
-117.152094,32.958196,ML,56,E,6.173,6.173,3
-117.152094,32.958196,FR,56,E,6.173,6.173,3
-117.152094,32.958196,OR,56,E,6.173,6.173,3
-117.152079,32.958567,ML,56,W,6.175,6.175,3
-117.078646,32.662857,FF,805,S,9.097,9.246,3
-117.104439,33.125235,ML,15,S,31.644,31.397,3
-117.112773,32.887582,FR,15,S,14.121,13.874,3
-117.281927,33.037208,FR,5,N,40.577,40.686,3
-117.281927,33.037208,ML,5,N,40.577,40.686,3
-117.116585,32.90925,HV,15,S,15.652,15.405,3
-117.099502,33.116028,HV,15,S,30.946,30.699,3
-117.099399,33.116411,HV,15,N,30.977,30.72,3
-117.027502,32.568341,ML,905,W,3.082,5.907,3
-117.004472,32.566603,ML,905,W,4.449,7.297,3
-116.988059,32.565082,ML,905,W,5.437,8.285,3
,,ML,52,W,14.772,14.772,3
,,FF,52,W,14.756,14.756,3
-117.094637,32.691156,ML,805,N,11.293,11.442,3
-117.094637,32.691156,FR,805,N,11.293,11.442,3
-117.094646,32.691184,HV,805,N,11.295,11.444,3
-117.094893,32.69111,HV,805,S,11.294,11.443,3
-117.115932,32.688981,ML,5,N,12.114,12.217,3
-117.115972,32.689009,FF,5,N,12.117,12.22,3
-116.913303,32.815961,OR,8,E,21.057,19.1,3
-117.082787,33.092857,HV,15,N,29.081,28.824,3
-117.072744,33.08147,HV,15,S,28.087,27.84,3
-117.063149,32.649166,HV,805,N,7.777,7.926,3
-117.101272,32.962525,ML,56,E,9.327,8.825,3
-117.101859,32.962672,ML,56,W,9.302,8.8,3
-117.113729,32.958653,OR,56,W,8.565,8.063,3
-117.113729,32.958653,ML,56,W,8.565,8.063,3
-117.113729,32.958653,FR,56,W,8.565,8.063,3
-117.113436,32.958444,ML,56,E,8.563,8.061,3
-117.113436,32.958444,FR,56,E,8.563,8.061,3
-117.128361,32.954374,ML,56,W,7.661,7.159,3
-117.128421,32.954033,OR,56,E,7.659,7.157,3
-117.13337,32.953397,ML,56,E,7.366,6.864,3
-117.193087,32.952754,ML,56,W,3.19,3.19,3
-117.220084,32.940727,ML,56,E,1.4,1.4,3
-117.221888,32.940106,ML,56,W,1.289,1.289,3
-117.235209,32.934775,OR,56,E,0.42,0.42,3
-117.235209,32.934775,FR,56,E,0.42,0.42,3
-117.235209,32.934775,ML,56,E,0.42,0.42,3
-117.21295,32.944548,OR,56,E,1.891,1.891,3
-117.177396,32.965955,ML,56,E,4.522,4.522,3
-117.155172,32.960096,ML,56,E,5.95,5.95,3
-117.197404,32.950976,ML,56,E,2.909,2.909,3
-117.207148,32.891027,ML,805,S,26.987,27.136,3
-117.207148,32.891027,FR,805,S,26.987,27.136,3
-117.207148,32.891027,HV,805,S,26.987,27.136,3
-117.207699,32.891634,HV,805,N,27.046,27.195,3
-116.982231,32.56415,ML,905,E,5.77,8.634,3
-116.988199,32.564763,ML,905,E,5.422,8.286,3
-117.004599,32.566314,ML,905,E,4.434,7.298,3
-117.027365,32.56827,ML,905,E,3.077,5.906,3
-117.027365,32.56827,FR,905,E,3.077,5.906,3
-117.017135,32.566988,ML,905,E,3.691,6.555,3
-117.035356,32.568009,ML,905,E,2.611,5.44,3
-117.108491,32.868193,FR,15,S,12.716,12.469,3
-117.076716,33.086691,ML,15,S,28.516,28.269,3
-117.076377,33.086753,ML,15,N,28.525,28.268,3
-117.090041,33.100535,ML,15,N,29.755,29.498,3
-117.039395,32.57282,FF,805,N,1.982,2.131,3
-117.091828,32.686782,ML,805,N,10.942,11.091,3
-117.09211,32.686682,FR,805,S,10.942,11.091,3
-117.092156,32.686725,HV,805,S,10.946,11.095,3
-117.085209,32.678064,HV,805,S,10.214,10.363,3
-117.084906,32.678136,HV,805,N,10.213,10.362,3
-117.082706,32.672863,HV,805,S,9.827,9.976,3
-117.082415,32.672952,ML,805,N,9.828,9.977,3
-117.078636,32.662845,HV,805,S,9.096,9.245,3
-117.078523,32.663149,FR,805,N,9.099,9.248,3
-117.078485,32.6631,ML,805,N,9.095,9.244,3
-117.075553,32.659268,HV,805,S,8.791,8.94,3
-117.075556,32.659692,HV,805,N,8.816,8.965,3
-117.076121,32.659909,HV,805,S,8.846,8.995,3
-117.068186,32.651417,HV,805,S,8.103,8.252,3
-117.044679,32.630662,HV,805,S,6.065,6.214,3
-117.049916,32.636743,HV,805,S,6.593,6.742,3
-117.049615,32.636888,HV,805,N,6.594,6.743,3
-117.168507,32.832144,FR,805,N,22.309,22.458,3
-117.060512,32.647291,HV,805,S,7.572,7.721,3
-117.054641,32.639629,HV,805,S,6.935,7.084,3
-117.054326,32.639775,HV,805,N,6.934,7.083,3
-117.075966,32.659734,ML,805,S,8.831,8.98,3
-117.114845,33.129097,ML,78,E,15.911,15.915,3
-117.114803,33.12936,ML,78,W,15.911,15.915,3
-117.109376,33.126865,ML,78,E,16.263,16.267,3
-117.109382,33.127065,ML,78,W,16.263,16.267,3
-117.109335,33.127047,FF,78,W,16.266,16.27,3
-117.109303,33.127036,FR,78,W,16.268,16.272,3
-117.174848,32.842493,ML,805,N,23.111,23.26,3
-117.177909,32.847538,ML,805,N,23.501,23.65,3
-117.159014,33.329945,OR,15,N,46.657,46.4,3
-117.159014,33.329945,FR,15,N,46.657,46.4,3
-117.039709,32.572773,FR,805,S,1.977,2.126,3
-117.087957,32.842684,ML,52,E,9.271,9.271,3
-117.234727,32.837451,ML,52,E,0.301,0.301,3
-117.085196,32.678037,OR,805,S,10.212,10.361,3
-117.085196,32.678037,FR,805,S,10.212,10.361,3
-117.133374,32.953681,ML,56,W,7.364,6.862,3
-117.133374,32.953681,FR,56,W,7.364,6.862,3
-117.133374,32.953681,OR,56,W,7.364,6.862,3
-117.17794,32.847589,FF,805,N,23.505,23.654,3
-117.184366,32.857517,HV,805,S,24.286,24.435,3
-117.184894,32.858929,HV,805,N,24.386,24.535,3
-117.192527,32.867111,HV,805,S,25.101,25.25,3
-117.192341,32.86726,HV,805,N,25.103,25.252,3
-117.199475,32.875214,HV,805,S,25.791,25.94,3
-117.199713,32.876477,HV,805,N,25.876,26.025,3
-117.201619,32.881653,ML,805,S,26.251,26.4,3
-117.201375,32.881874,HV,805,N,26.261,26.41,3
-117.201704,32.881936,HV,805,S,26.271,26.42,3
-117.207316,32.891152,HV,805,S,27.0,27.149,3
-117.207213,32.891358,FR,805,N,27.012,27.161,3
-117.038084,32.578428,ML,805,N,2.375,2.524,3
-117.069682,32.727761,ML,94,E,4.854,6.27,3
-117.206677,32.770668,OR,5,N,20.758,20.867,3
-117.206677,32.770668,ML,5,N,20.758,20.867,3
-117.206423,32.768531,OR,5,S,20.611,20.72,3
-117.206423,32.768531,ML,5,S,20.611,20.72,3
-117.236368,33.268486,ML,76,W,10.275,10.282,3
-117.236237,33.269193,ML,76,E,10.325,10.332,3
-117.241762,33.254688,ML,76,E,9.183,9.162,3
-117.241748,33.254696,ML,76,W,9.184,9.163,3
-117.225515,33.290768,ML,76,E,12.15,12.157,3
-117.225513,33.290782,ML,76,W,12.151,12.158,3
-116.962176,32.836578,ML,67,S,2.325,2.325,3
-116.962176,32.836578,FF,67,S,2.325,2.325,3
-116.961862,32.826336,ML,67,S,1.621,1.621,3
-116.961865,32.826379,FF,67,S,1.624,1.624,3
-116.961871,32.836541,ML,67,N,2.326,2.326,3
-116.961872,32.83657,FF,67,N,2.328,2.328,3
-116.961614,32.82632,ML,67,N,1.62,1.62,3
-116.961614,32.82632,FF,67,N,1.62,1.62,3
-116.949472,32.563648,ML,11,E,0.304,0.244,3
-116.949606,32.564398,ML,11,W,0.135,0.245,3
-116.942823,32.564077,ML,11,W,0.53,0.64,3
-116.938179,32.564034,OR,11,W,0.8,0.9,3
-116.938179,32.564034,ML,11,W,0.8,0.9,3
-117.035201,32.568008,FF,905,E,2.62,5.449,3
-117.035166,32.568008,FR,905,E,2.622,5.451,3
-117.035373,32.568319,ML,905,W,2.623,5.448,3
-117.035356,32.568319,FF,905,W,2.624,5.449,3
-117.035356,32.568319,FF,905,W,2.624,5.449,3
-117.20716,32.891037,HV,805,S,26.988,27.137,3
-117.10266,32.724289,OR,805,N,13.719,13.868,3
-117.10266,32.724289,FR,805,N,13.719,13.868,3
-117.10266,32.724289,ML,805,N,13.719,13.868,3
-117.102656,32.724275,FF,805,N,13.718,13.867,3
-117.055734,32.854113,ML,52,W,11.4,11.4,3
-117.030492,32.848883,ML,52,E,12.921,12.921,3
-117.075685,32.848323,ML,52,E,10.1,10.1,3
-117.344387,33.167741,FR,5,N,50.342,50.451,3
-117.177932,32.847577,HV,805,N,23.504,23.653,3
-117.207685,32.891626,HV,805,N,27.045,27.194,3
-117.204938,32.889118,HV,805,S,26.803,26.952,3
-117.201353,32.881804,HV,805,N,26.256,26.405,3
-117.255119,32.987715,ML,5,N,36.719,36.828,3
-117.117157,32.84837,HV,15,S,11.25,11.079,3
-117.116631,32.848425,HV,15,N,11.262,11.081,3
-117.070333,32.653505,OR,805,S,8.293,8.442,3
-117.159131,33.357354,ML,15,S,48.528,48.281,3
-117.025624,32.84345,OR,52,E,13.402,13.402,3
-116.939675,32.554822,OR,905,E,8.526,11.39,3
-117.051468,32.853459,ML,52,W,11.651,11.651,3
-117.07319,32.850718,ML,52,W,10.301,10.301,3
-117.039655,32.618793,OR,805,S,5.196,5.345,3
-117.039649,32.618779,ML,805,S,5.195,5.344,3
-117.039649,32.618779,FR,805,S,5.195,5.344,3
-117.039649,32.618779,HV,805,S,5.195,5.344,3
-117.10807,33.166231,ML,15,S,34.52,34.273,3
-117.213732,33.303867,ML,76,W,13.336,13.343,3
-117.213732,33.303867,ML,76,E,13.336,13.343,3
-117.21372,33.303877,ML,76,W,13.337,13.344,3
-117.21372,33.303877,ML,76,E,13.337,13.344,3
-117.124841,32.694108,ML,5,S,12.748,12.851,3
-117.001957,32.778355,FR,8,E,14.308,12.351,3
-117.001957,32.778355,OR,8,E,14.308,12.351,3
-117.016817,32.772582,ML,8,E,13.357,11.4,3
-117.016817,32.772582,FR,8,E,13.357,11.4,3
-117.016817,32.772582,OR,8,E,13.357,11.4,3
-117.010577,32.774956,ML,8,E,13.758,11.801,3
-117.591561,33.393542,FR,5,N,72.021,72.13,3
-117.157839,33.332408,ML,76,W,17.411,17.42,3
-117.094988,32.780008,ML,8,E,8.615,6.658,3
-117.076046,32.723666,FR,94,E,4.384,5.8,3
